GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,EMP,EMP_S,PAYANN,BENEFIT,BENEFIT_S,BENHEA,BENPEB,BENPEC,BENOTH,EMPAVPW,HOURS,PAYANPW,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTRSL,CSTCNT,CSTFU,CSTFU_S,ELECPCH,CSTELEC,CSTELEC_S,ELECGEN,ELECSLD,RCPTOT,RCPTOT_S,RCPTPLM,RCPTRAN,MSCTOT,MSCRSLTT,MSCCNTTT,MSCOTH,VALADD,VALADD_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,INVTOTB,INVFINB,INVWIPB,INVMATB,CEXTOT,CEXTOT_S,CEXBLD,CEXMCH,CEXMCHA,CEXMCHC,CEXMCHO,DPRTOT,DPRTOT_S,RPTOT,RPTOT_S,RPBLD,RPMCH,PCHTT,PCHTT_S,PCHTEMP,PCHCMPQ,PCHEXSO,PCHDAPR,PCHCSVC,PCHRPR,PCHRFUS,PCHADVT,PCHPRTE,PCHTAX,PCHOEXP
Geographic identifier code,Id2,Geographic area name,2007 NAICS codes and NAICS-based rollup code,Meaning of 2007 NAICS codes and NAICS-based rollup code,Year,Number of employees,Relative standard error of total number of employees (%),"Annual payroll ($1,000)","Total fringe benefits ($1,000)",Relative standard error of total fringe benefits (%),"Employer's cost for health insurance ($1,000)","Employer's cost for defined benefit pension plans ($1,000)","Employer's cost for defined contribution plans ($1,000)","Employer's cost for other fringe benefits ($1,000)",Production workers avg per year,"Production workers hours (1,000)","Production workers wages ($1,000)","Total cost of materials ($1,000)",Relative standard error of total cost of materials (%),"Materials, parts, containers, packaging, etc. used ($1,000)","Cost of resales ($1,000)","Contract Work ($1,000)","Cost of purchased fuels ($1,000)",Relative standard error of cost of purchased fuels (%),"Quantity of electricity purchased for heat and power (1,000 kWh)","Purchased electricity ($1,000)",Relative standard error of purchased electricity (%),"Quantity of generated electricity (1,000 kWh)","Quantity of electricity sold or transferred (1,000 kWh)","Total value of shipments ($1,000)",Relative standard error of total value of shipments (%),"Value of products shipments ($1,000)","Value of interplant transfers ($1,000)","Total miscellaneous receipts ($1,000)","Value of resales ($1,000)","Contract receipts ($1,000)","Other miscellaneous receipts ($1,000)","Value added ($1,000)",Relative standard error of value added (%),"Total inventories, end of year ($1,000)","Relative standard error of total inventories, end of year (%)","Finished goods inventories, end of year ($1,000)","Relative standard error of finished goods inventories, end of year (%)","Work-in-process inventories, end-of-year  ($1,000)","Relative standard error of work-in-process inventories, end of year (%)","Materials and supplies inventories, end of year ($1,000)","Relative standard error of materials and supplies inventories, end of year (%)","Total inventories, beginning of year ($1,000)","Finished goods inventories, beginning of year ($1,000)","Work-in-process inventories, beginning of year ($1,000)","Materials and supplies inventories, beginning of year ($1,000)","Total capital expenditures (new and used) ($1,000)",Relative standard error of total capital expenditures (new and used) (%),"Capital expenditures on buildings and other structures (new and used) ($1,000)","Capital expenditures on machinery and equipment (new and used) ($1,000)","Capital expenditures on automobiles, trucks, etc. for highway use ($1,000)","Capital expenditures on computers and peripheral data processing equipment ($1,000)","Capital expenditures on all other machinery and equipment ($1,000)","Total depreciation ($1,000)",Relative standard error of total depreciation (%),"Total rental payments ($1,000)",Relative standard error of total rental payments (%),"Rental payments for buildings and other structures ($1,000)","Rental payments for machinery and equipment ($1,000)","Total other expenses ($1,000)",Relative standard error of total other expenses (%),"Temporary staff and leased employee expenses ($1,000)","Expensed computer hardware and other equipment ($1,000)","Expensed purchases of software ($1,000)","Data processing and other purchased computer services ($1,000)","Communication services ($1,000)","Repair and maintenance services of buildings and/or machinery ($1,000)","Refuse removal (including hazardous waste) services ($1,000)","Advertising and promotional services ($1,000)","Purchased professional and technical services ($1,000)","Taxes and license fees ($1,000)","All other expenses ($1,000)"
0100000US,,United States,3315,Foundries,2011,123500,1,5988535,1950560,1,852089,123593,152545,822333,100432,206402,4248166,15006287,1,12097494,619594,957138,423904,2,13725929,908157,1,D,D,31327043,1,30353577,1889469,973466,780010,51433,142022,16516751,1,3480210,1,1242259,1,1004307,2,1233645,1,3069628,1151717,889706,1028204,1233727,5,173102,1060624,18750,37665,1004209,1016575,1,167834,3,96193,71641,2420765,2,264434,14839,13631,13755,25780,456356,123848,33790,169062,104758,1200513
0100000US,,United States,3315,Foundries,2010,113259,1,5421562,1810900,1,773630,119106,134732,783433,91950,187009,3828587,12692828,1,10082080,574130,807294,421623,2,11513733,807702,1,D,D,27099599,1,26212680,1626875,886918,726966,48948,111004,14665707,1,3083830,1,1157755,1,889525,2,1036550,1,2733541,993943,785252,954345,784355,3,91790,692565,10527,23445,658594,1007504,2,162321,4,93872,68448,2285943,2,170306,10736,10084,10141,24754,378502,117885,21933,162399,101322,1277881
0100000US,,United States,33151,Ferrous metal foundries,2011,70489,1,3504893,1216457,1,524631,83628,103284,504914,57239,117747,2509536,9251933,2,7424423,448478,465988,266169,3,10056724,646874,2,D,D,19012658,1,18304479,904631,708179,576909,18274,112996,9858425,1,2184343,1,865049,1,562619,2,756675,1,1916823,813049,495352,608421,772928,7,126696,646233,13363,22021,610849,553443,2,75398,3,40037,35361,1286608,3,107899,9322,6576,8181,12930,252422,77934,16320,98950,63655,632419
0100000US,,United States,33151,Ferrous metal foundries,2010,63413,1,3129185,1095580,1,460188,78151,85397,471845,51178,104396,2238947,7658020,1,6018850,411181,394342,263375,3,8276553,570273,1,D,D,16102724,1,15459005,739834,643719,536303,21995,85421,8623669,1,1931642,1,819960,1,495439,2,616242,1,1660572,678710,436159,545703,427640,4,65242,362398,7112,12468,342818,586561,3,69823,3,38280,31543,1221078,3,52074,5893,4636,6729,12926,205446,75484,12504,111655,57171,676561
0100000US,,United States,33151M,Ferrous metal foundries,2011,70489,1,3504893,1216457,1,524631,83628,103284,504914,57239,117747,2509536,9251933,2,7424423,448478,465988,266169,3,10056724,646874,2,D,D,19012658,1,18304479,904631,708179,576909,18274,112996,9858425,1,2184343,1,865049,1,562619,2,756675,1,1916823,813049,495352,608421,772928,7,126696,646233,13363,22021,610849,553443,2,75398,3,40037,35361,1286608,3,107899,9322,6576,8181,12930,252422,77934,16320,98950,63655,632419
0100000US,,United States,33151M,Ferrous metal foundries,2010,63413,1,3129185,1095580,1,460188,78151,85397,471845,51178,104396,2238947,7658020,1,6018850,411181,394342,263375,3,8276553,570273,1,D,D,16102724,1,15459005,739834,643719,536303,21995,85421,8623669,1,1931642,1,819960,1,495439,2,616242,1,1660572,678710,436159,545703,427640,4,65242,362398,7112,12468,342818,586561,3,69823,3,38280,31543,1221078,3,52074,5893,4636,6729,12926,205446,75484,12504,111655,57171,676561
0100000US,,United States,33152,Nonferrous metal foundries,2011,53011,2,2483642,734103,1,327458,39965,49261,317419,43193,88655,1738629,5754354,1,4673071,171116,491150,157735,3,3669206,261283,2,S,S,12314385,1,12049098,984838,265287,203101,33159,29026(s),6658326,1,1295867,2,377210,3,441688,3,476969,2,1152805,338667,394354,419783,460799,5,46407,414392,5387,15644,393360,463132,2,92436,6,56156,36280,1134157,3,156535,5516,7056,5574,12850,203934,45914,17470,70112,41103,568094
0100000US,,United States,33152,Nonferrous metal foundries,2010,49846,2,2292377,715320,1,313442,40955,49334,311588,40772,82613,1589640,5034808,1,4063230,162949,412952,158249,3,3237179,237429,2,S,S,10996874,1,10753675,887041,243199,190663,26953,25583(s),6042039,2,1152188,2,337795,3,394085,3,420308,2,1072969,315234,349093,408642,356715,3,26547,330167,3415,10977,315775,420944,2,92498,6,55593,36905,1064865,3,118232,4843,5448,3412,11828,173056,42401,9430,50744,44151,601320
0100000US,,United States,33152N,Aluminum foundries,2011,37630,2,1698639,517207,2,230308,23501,34296,229101,31313,63377,1231793,3945161,2,3193412,101917,326997,132828,4,2713786,190007,2,S,S,8421359,2,8257867,789403,163493,123082,19834,20576(s),4531114,2,732268,2,212237,3,239748,4,280283,2,662508,180564,217613,264330,373730,6,35371,338359,4225,12534,321600,389189,2,69829,7,38655,31174,783496,3,119678,4200,5190,3317,9146,153015,33870,12794,51777,26933,363576
0100000US,,United States,33152N,Aluminum foundries,2010,35154,2,1544900,488716,2,218212,22975,33090,214440,29386,59137,1124561,3482506,2,2829347,87377,266485,132387,4,2308360,166911,2,S,S,7494669,2,7354328,694877,140341,106112,16845,S,4038708,2,658748,3,178484,4,216352,5,263912,2,618862,175198,194202,249462,301299,3,20251,281048,2611,8769,269668,341139,2,69426,8,39077,30350,772120,3,94286,3340,4092,2400,8378,132822,29298,7044,36509,32611,421340
0100000US,,United States,33152P,Foundries not aluminum,2011,15382,2,785003,216896,2,97150,16464,14965,88318,11880,25279,506836,1809193,2,1479659,69199,164153,24906,4,955420,71276,2,S,S,3893026,2,3791231,195436,101794,80019,13325,8450,2127212,2,563599,3,164973,5,201939,4,196686,3,490297,158103,176741,155453,87069,3,11036,76032,1162,3111,71759,73943,3,22607,6,17501,5106,350662,4,36856,1316,1866,2257,3704,50919,12044,4676,18335,14170,204518
0100000US,,United States,33152P,Foundries not aluminum,2010,14692,2,747476,226604,2,95230,17981,16245,97148,11385,23477,465079,1552303,3,1233883,75572,146467,25862,4,928819,70518,2,S,S,3502206,2,3399347,192164,102859,84552,10108,8199,2003331,4,493440,2,159311,4,177733,2,156397,3,454107,140036,154891,159180,55416,3,6297,49119,804,2207,46107,79805,3,23072,6,16516,6556,292745,4,23946,1503,1355,1013,3450,40233,13104,2386,14235,11540,179980
0100000US,,United States,332,Fabricated metal product manufacturing,2011,1285707,1,62575193,17066696,1,7188366,778781,1286274,7813275,947242,1921327,38937642,156821790,1,132300674,9419469,10165920,1497428,1,43616335,3438300,1,147173,6572,326796980,1,308223582,10544521,18573398,11641354,3659266,3272778,172967462,1,45665984,1,15868101,2,12374484,1,17423399,1,40610098,14245709,11024470,15339920,10418072,1,1249300,9168772,338333,589905,8240534,7880104,1,4170330,1,3160639,1009691,27908147,1,2485860,215160,235228,257879,483683,2888620,686213,712611,1859075,1329869,16753949
0100000US,,United States,332,Fabricated metal product manufacturing,2010,1236206,1,58540665,16310977,1,6813949,797638,1201615,7497776,902323,1817192,35832849,138596846,1,116626839,8446397,8888983,1476838,1,39707320,3157789,1,163234,6258,293888983,1,276957069,9733111,16931914,10396430,3422431,3113053,156888259,1,40845404,1,14349186,2,11011845,1,15484374,1,37992875,13591998,10192754,14208123,7866135,2,919451,6946684,244896,467415,6234374,7738857,1,3879220,1,2933503,945716,26231718,1,1923574,211774,185999,259704,497974,2553795,683038,687683,1805224,1368832,16054122
0100000US,,United States,3321,Forging and stamping,2011,103326,1,5115086,1511379,1,670782,61329,121319,657948,76231,156121,3158048,18423381,1,15931134,463742,1255371,301560,2,6569965,471574,1,D,852(s),33120698,1,31959107,1340106,1161591,632310,139193,390089,15286620,1,4918478,1,1444961,2,1429261,1,2044256,2,4002201,1162120,1163706,1676375,1233254,2,129510,1103744,20505,49504,1033735,843363,2,300030,5,227757,72273,2474767,2,233643,23142,18562,22594,35984,385034,78651,37168,170400,120196,1349393
0100000US,,United States,3321,Forging and stamping,2010,98848,1,4852994,1420016,1,623936,66589,110604,618888,73088,149592,2968124,16178163,1,13874787,489757,1078431,305534,2,6106578,429655,1,D,833(s),29258671,1,28206401,1322050,1052270,631776,126141,294354,13324211,1,4046241,1,1185084,2,1169626,1,1691531,2,3662843,1163946,987967,1510931,835873,3,83124,752749,16853,37408,698488,859564,2,278731,5,209057,69674,2251224,2,200251,25800,14489,22812,35485,338577,70210,28756,168891,110324,1235630
0100000US,,United States,33211,Forging and stamping,2011,103326,1,5115086,1511379,1,670782,61329,121319,657948,76231,156121,3158048,18423381,1,15931134,463742,1255371,301560,2,6569965,471574,1,D,852(s),33120698,1,31959107,1340106,1161591,632310,139193,390089,15286620,1,4918478,1,1444961,2,1429261,1,2044256,2,4002201,1162120,1163706,1676375,1233254,2,129510,1103744,20505,49504,1033735,843363,2,300030,5,227757,72273,2474767,2,233643,23142,18562,22594,35984,385034,78651,37168,170400,120196,1349393
0100000US,,United States,33211,Forging and stamping,2010,98848,1,4852994,1420016,1,623936,66589,110604,618888,73088,149592,2968124,16178163,1,13874787,489757,1078431,305534,2,6106578,429655,1,D,833(s),29258671,1,28206401,1322050,1052270,631776,126141,294354,13324211,1,4046241,1,1185084,2,1169626,1,1691531,2,3662843,1163946,987967,1510931,835873,3,83124,752749,16853,37408,698488,859564,2,278731,5,209057,69674,2251224,2,200251,25800,14489,22812,35485,338577,70210,28756,168891,110324,1235630
0100000US,,United States,332114,Custom roll forming,2011,17372,2,869054,241417,2,106840,5898,18305,110373,12009,24973,541416,5356000,1,5031139,74587,121012,35368,3,1677462,93894,2,S,S,7645962,2,7410708,125670,235254,108018,40795,86441,2349813,4,1034768,3,356013,3,119461,4,559294,4,927451,302452,132659,492340,187127,3,32799,154328,3150,6712,144466,160097,2,64243,7,44545,19698,360794,3,34516,5741,1381,2533,5389,66558,21807,6166,20477,22194,174032
0100000US,,United States,332114,Custom roll forming,2010,17461,2,839811,233196,2,100607,5955,17182,109452,12240,25235,513618,4673189,1,4322189,74028,147162,37904,3,1641893,91905,2,S,S,7043405,2,6828050,265225,215354,107972,D,D,2424206,3,931718,3,302653,4,133980,4,495085,4,869992,283519,118612,467860,126909,5,19575,107334,2839,4124,100371,166812,2,58829,4,39806,19023,368067,3,26808,4646,1628,2604,5584,68208,25719,4410,25920,19051,183489
0100000US,,United States,332117,Powder metallurgy parts manufacturing,2011,7413,3,354007,102559,3,47608,2658,8414,43878,5520,11399,226994,1046364,2,755353,104406,119513,20603,3,631143,46489,3,S,S,1992905,2,1869789,155372,123116,113043,4613(s),5461,973267,1,290563,2,66925,6,93011,2,130627,2,230589,66502,77839,86247,61918,5,1337,60581,587,1888,58107,58169,3,14524,20,11192,3332,194625,9,15147,1258,1543,1827,2462,25714,2408,1034,12816,5558,124860
0100000US,,United States,332117,Powder metallurgy parts manufacturing,2010,7100,3,324449,91679,3,39934,2874,8787,40084,5234,10887,200035,923399,2,627123,141302,95248,19722,3,578415,40003,3,S,S,1768597,2,1605490,69493,163107,152083,D,D,865887,1,231968,3,67632,6,77787,2,86548,3,194405,74505,61356,58544,34143,8,920,33223,409,1286,31527,58675,3,15024,19,11021,4003,182962,9,17046,1296,1349,2122,2929,23446,2170,1112,12762,6693,112037
0100000US,,United States,33211N,Forging,2011,27330,3,1496681,484593,2,213298,33917,38819,198560,20269,42487,938020,6140269,2,5033037,113785,595234,202153,3,2629630,196059,2,D,S,11307781,2,10991649,674259,316132,170764,20764,124604,5501474,2,2082414,1,415283,2,891784,1,775347,2,1541927,288179,683881,569868,566078,2,45084,520994,3763,16213,501018,324003,3,66221,7,42000,24221,881852,3,67965,7221,4226,9749,8555,185206,32217,4651,51957,40946,469160
0100000US,,United States,33211N,Forging,2010,25414,3,1417483,449192,2,195219,36037,34027,183909,19030,39807,888491,5422374,2,4457856,121806,465597,204650,3,2369285,172465,2,D,S,9566532,2,9314077,613251,252455,147007,19088,86360,4224528,2,1553233,1,289322,2,687104,1,576807,2,1423703,317459,577550,528694,337479,3,16144,321336,1965,11251,308120,325551,3,59190,9,35094,24096,765389,4,49743,10863,3693,9597,8670,150923,20246,3557,61736,36952,409408
0100000US,,United States,33211P,"Crown, closure, and metal stamping manufacturing",2011,51211,2,2395344,682810,2,303036,18856,55781,305137,38434,77261,1451617,5880748,2,5111605,170964,419611,43436,4,1631730,135133,2,S,852(s),12174050,2,11686961,384805,487089,240485,73021(s),173583,6462066,2,1510732,2,606740,4,325005,2,578987,3,1302234,504987,269327,527920,418131,3,50290,367841,13005,24691,330145,301094,3,155042,9,130020,25022(s),1037495,4,116015,8921,11412,8485,19579,107557,22220,25317,85150,51498,581342
0100000US,,United States,33211P,"Crown, closure, and metal stamping manufacturing",2010,48873,2,2271251,645950,2,288175,21723,50609,285442,36584,73662,1365980,5159201,2,4467619,152620,370424,43258,5,1516985,125280,2,S,833(s),10880138,1,10458784,374080,421354,224714,58080(s),138560,5809590,2,1329322,2,525476,3,270755,3,533092,3,1174743,488462,230448,455833,337342,7,46485,290857,11639,20747,258471,308525,3,145687,9,123136,22550(s),934807,4,106655,8995,7819,8489,18302,96000,22074,19677,68473,47629,530696
0100000US,,United States,3322,Cutlery and handtool manufacturing,2011,36349,6,1787293,543383,3,241438,37401,41255,223289,26443,53276,1042545,3731819,2,2696053,712744,189839,34727,4,1158527,98455,4,D,S,10850698,2,9737212,232151,1113486,1037495,S,61611,7162641,2,1707559,3,793553,4,340083,3,573924,3,1626500,748376,342690,535434,296132,4,33842,262290,4776,12225,245289,288203,2,83115,5,62578,20537,1154734,3,82157,8914,7937,11034,25567,89317,18908,114783,87722,32068,676326
0100000US,,United States,3322,Cutlery and handtool manufacturing,2010,36806,4,1728181,532691,2,230864,37599,39738,224490,26379,52006,1015758,3715525,2,2646062,723084,210741,35693,3,1143350,99945,2,D,S,10888597,1,9683361,196748,1205237,1104981,33500,66756,7138385,2,1657045,2,763435,3,350047,3,543563,3,1654530,790274,359194,505062,280208,2,32809,247399,5454,16981,224965,295829,2,84319,3,62431,21888,1099751,3,91926,6625,7076,11959,25668,87119,22597,100766,83837,30706,631472
0100000US,,United States,33221,Cutlery and hand tool manufacturing,2011,36349,6,1787293,543383,3,241438,37401,41255,223289,26443,53276,1042545,3731819,2,2696053,712744,189839,34727,4,1158527,98455,4,D,S,10850698,2,9737212,232151,1113486,1037495,S,61611,7162641,2,1707559,3,793553,4,340083,3,573924,3,1626500,748376,342690,535434,296132,4,33842,262290,4776,12225,245289,288203,2,83115,5,62578,20537,1154734,3,82157,8914,7937,11034,25567,89317,18908,114783,87722,32068,676326
0100000US,,United States,33221,Cutlery and hand tool manufacturing,2010,36806,4,1728181,532691,2,230864,37599,39738,224490,26379,52006,1015758,3715525,2,2646062,723084,210741,35693,3,1143350,99945,2,D,S,10888597,1,9683361,196748,1205237,1104981,33500,66756,7138385,2,1657045,2,763435,3,350047,3,543563,3,1654530,790274,359194,505062,280208,2,32809,247399,5454,16981,224965,295829,2,84319,3,62431,21888,1099751,3,91926,6625,7076,11959,25668,87119,22597,100766,83837,30706,631472
0100000US,,United States,33221N,"Cutlery, kitchen utensil, pot, and pan manufacturing",2011,6424,12,339162,121406,9,51156,14788,8301,47161,4873,9487,196192,1091461,5,676789,279456,95119,13811,3,265530,26285,5,D,S,4125778,2,3693940,37345,431838,411126,D,D,3040271,2,405556,2,213064,1,60653,2,131839,6,414920,204223,68866,141831,104326,1,10481,93846,339,1820,91687,116341,2,13062,3,8601,4461,256366,3,40528,1585,838,3387,6458,17582,8932,57100,22742,7008,90207
0100000US,,United States,33221N,"Cutlery, kitchen utensil, pot, and pan manufacturing",2010,6606,11,342532,120445,7,47676,12754,8203,51811,5026,9850,208526,1267844,4,794284,312356,116710,13592,3,309893,30902,3,D,S,4549361,2,3996154,11361,553207,523927,D,D,3270422,2,420844,2,206433,1,70691,4,143720,5,410142,226555,66991,116597(s),141560,1,25457,116103,456,1716,113931,121064,2,13169,1,8257,4912,250988,3,42652,1822,452,3806,6104,19202,10544,49007,23329,7683,86386
0100000US,,United States,33221P,Hand tool and saw blade manufacturing,2011,29926,7,1448132,421977,3,190282,22613,32953,176128,21570,43789,846353,2640358,3,2019264,433288,94720,20916,7,892997,72170,5,D,S,6724920,3,6043273,194806,681648,626369,D,D,4122371,4,1302003,4,580489,5,279430,4,442084,3,1211580,544153,273824,393603,191806,6,23362,168444,4437,10406,153601,171862,3,70052,6,53977,16075,898367,4,41629,7329,7099,7647,19109,71735,9976,57683,64980,25060,586119
0100000US,,United States,33221P,Hand tool and saw blade manufacturing,2010,30200,4,1385650,412245,2,183187,24845,31534,172679,21354,42156,807232,2447681,3,1851778,410728,94031,22101,5,833458,69043,3,D,S,6339236,2,5687207,185387,652029,581054,D,D,3867963,2,1236200,3,557002,4,279356,4,399843,3,1244387,563720,292203,388465,138648,5,7352,131296,4998,15265,111034,174765,3,71149,4,54173,16976,848763,4,49274,4803,6624,8153,19564,67918,12053,51758,60508,23023,545086
0100000US,,United States,3323,Architectural and structural metals manufacturing,2011,302238,1,13911563,3718980,1,1529144,146950,257414,1785472,216684,432776,8327272,38403975,1,32746640,2376038,2558368,181821,3,6671438,541109,1,3515,S,72186909,1,68336827,2377763,3850082,2834344,315247,700491,34162143,1,9035023,3,2481250,9,2234115,2,4319658,2,8045450,2290787,2016930,3737732,1625567,2,280916,1344651,106050,135007,1103594,1458201,1,1068371,2,808771,259600,6070287,2,470980,45235,45700,47090,120598,441086,100723,180632,447244,306916,3864084
0100000US,,United States,3323,Architectural and structural metals manufacturing,2010,302210,1,13494831,3705048,1,1505116,153931,268285,1777715,212802,422462,7866832,34322799,1,29283868,2115864,2251655,182549,2,5768526,488863,2,3333,D,66390214,1,62849721,2351001,3540493,2518515,287411,734566,32141867,1,8198839,3,2330487,9,2028515,2,3839837,1,7900860,2211812,2044173,3644874,1339821,3,206639,1133182,74466,105008,953708,1490288,1,1025196,2,789700,235496,5907400,2,346535,45341,42016,50963,128845,413521,104763,190339,453006,342762,3789310
0100000US,,United States,33231,Plate work and fabricated structural product manufacturing,2011,138268,1,6756973,1840992,1,737306,84197,131616,887874,98558,198932,4107986,21527217,1,18142438,1243172,1764389,90547,4,3823959,286671,1,D,S,37527381,1,35371477,1745233,2155904,1482936,207282,465686,16235821,2,4737615,2,1026623,3,1445518,2,2265474,4,4083488,922366,1270592,1890530,793045,2,172883,620162,50717,47124,522321,710640,2,478189,2,336443,141746,2757407,2,186697,23873,22733,24269,54679,226057,42397,50726,254132,152098,1719744
0100000US,,United States,33231,Plate work and fabricated structural product manufacturing,2010,135287,1,6431593,1803099,1,724247,81508,129332,868012,94319,187650,3791246,18574494,1,15638282,1086631,1520498,89380,4,2957021,239702,1,D,D,33897568,1,31919961,1764963,1977607,1305031,201243,471334,15212220,2,4127189,1,942022,3,1274577,3,1910590,2,4146485,942514,1341285,1862685,810874,5,154377,656497,38534,54335,563628,734887,2,449221,3,334859,114362,2638783,2,131068,22938,19158,24998,54991,208382,41152,52535,246607,169935,1667019
0100000US,,United States,33231M,Plate work and fabricated structural product manufacturing,2011,138268,1,6756973,1840992,1,737306,84197,131616,887874,98558,198932,4107986,21527217,1,18142438,1243172,1764389,90547,4,3823959,286671,1,D,S,37527381,1,35371477,1745233,2155904,1482936,207282,465686,16235821,2,4737615,2,1026623,3,1445518,2,2265474,4,4083488,922366,1270592,1890530,793045,2,172883,620162,50717,47124,522321,710640,2,478189,2,336443,141746,2757407,2,186697,23873,22733,24269,54679,226057,42397,50726,254132,152098,1719744
0100000US,,United States,33231M,Plate work and fabricated structural product manufacturing,2010,135287,1,6431593,1803099,1,724247,81508,129332,868012,94319,187650,3791246,18574494,1,15638282,1086631,1520498,89380,4,2957021,239702,1,D,D,33897568,1,31919961,1764963,1977607,1305031,201243,471334,15212220,2,4127189,1,942022,3,1274577,3,1910590,2,4146485,942514,1341285,1862685,810874,5,154377,656497,38534,54335,563628,734887,2,449221,3,334859,114362,2638783,2,131068,22938,19158,24998,54991,208382,41152,52535,246607,169935,1667019
0100000US,,United States,33232,Ornamental and architectural metal work manufacturing,2011,163970,1,7154590,1877989,1,791838,62753,125799,897598,118126,233844,4219287,16876758,2,14604201,1132866,793979,91274,4,2847479,254438,3,D,S,34659528,1,32965349,632530,1694179,1351408,107965,234805,17926322,1,4297408,5,1454627,15,788597,2,2054184,2,3961962,1368421,746338,1847202,832522,2,108033,724489,55333,87883,581272,747562,2,590182,2,472328,117853,3312880,2,284282,21362,22966,22821,65918,215029,58326,129906,193112,154817,2144340
0100000US,,United States,33232,Ornamental and architectural metal work manufacturing,2010,166923,1,7063239,1901948,1,780869,72423,138953,909703,118484,234812,4075585,15748305,2,13645585,1029233,731156,93169,3,2811505,249162,3,D,S,32492647,1,30929761,586039,1562886,1213485,86168(s),263233,16929647,1,4071650,5,1388465,16,753938,3,1929247,2,3754375,1269298,702888,1782189,528947,3,52262,476686,35932,50673,390081,755401,2,575976,2,454842,121134,3268617,3,215467,22403,22859,25965,73854,205139,63611,137804,206399,172827,2122291
0100000US,,United States,33232M,Ornamental and architectural metal work manufacturing,2011,163970,1,7154590,1877989,1,791838,62753,125799,897598,118126,233844,4219287,16876758,2,14604201,1132866,793979,91274,4,2847479,254438,3,D,S,34659528,1,32965349,632530,1694179,1351408,107965,234805,17926322,1,4297408,5,1454627,15,788597,2,2054184,2,3961962,1368421,746338,1847202,832522,2,108033,724489,55333,87883,581272,747562,2,590182,2,472328,117853,3312880,2,284282,21362,22966,22821,65918,215029,58326,129906,193112,154817,2144340
0100000US,,United States,33232M,Ornamental and architectural metal work manufacturing,2010,166923,1,7063239,1901948,1,780869,72423,138953,909703,118484,234812,4075585,15748305,2,13645585,1029233,731156,93169,3,2811505,249162,3,D,S,32492647,1,30929761,586039,1562886,1213485,86168(s),263233,16929647,1,4071650,5,1388465,16,753938,3,1929247,2,3754375,1269298,702888,1782189,528947,3,52262,476686,35932,50673,390081,755401,2,575976,2,454842,121134,3268617,3,215467,22403,22859,25965,73854,205139,63611,137804,206399,172827,2122291
